"success","timeout","failed_images","failed_audio","failed_video","phase","experiment_trial_type","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","matrix_size","transition_matrix","conditional_entropies","sequence","trials_per_block","total_trials","practice_trials","rt","view_history","stimulus","response","position","correct_key","correct","block","trial_in_block","overall_trial","question_order","questionnaire_item"
"true","false","[]","[]","[]","preload","preload","preload","0","362","0.0-0.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","","","","","","","","","","","",""
"true","","","","","fullscreen","fullscreen","fullscreen","1","11304","0.0-1.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","9937","","","","","","","","","","",""
"","","","","","instructions","instructions","instructions","2","101707","0.0-2.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","90401","[{""page_index"":0,""viewing_time"":12281},{""page_index"":1,""viewing_time"":60628},{""page_index"":2,""viewing_time"":8190},{""page_index"":3,""viewing_time"":9302}]","","","","","","","","","",""
"","","","","","practice","stimulus","html-keyboard-response","3","103486","0.0-3.0-0.0-0.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","1777","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box active"" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","s","0","s","true","","","","",""
"","","","","","practice","feedback","html-keyboard-response","4","103693","0.0-3.0-0.0-1.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box active"" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","rsi","html-keyboard-response","5","103820","0.0-3.0-1.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","null","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box "" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","stimulus","html-keyboard-response","6","104862","0.0-4.0-0.0-0.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","1040","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","s","3","j","false","","","","",""
"","","","","","practice","feedback","html-keyboard-response","7","105099","0.0-4.0-0.0-1.0","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","null","","<div class=""feedback-message""><div class=""feedback-error"">✗<br>Try again!</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
"","","","","","practice","retry","html-keyboard-response","8","106539","0.0-4.0-0.1-0.1","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","1438","","<div class=""feedback-message""></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","j","3","j","true","","","","",""
"","","","","","practice","feedback","html-keyboard-response","9","106753","0.0-4.0-0.1-1.1","P_9760c0034be117442d9742fc21a96aa20c969bf140e27db65e73ee785349d709","6975d475053a04ec2a824d54","6975d562e8b881a1324daec8","5","[[2.2810200821347542e-12,2.9386389293618804e-8,3.9538476741810906e-13,0.017416011885411743,0.9825839587255226],[1.995939108510658e-12,0.2571435213548588,0.4831098941010826,0.2597465845311848,1.0877792280166039e-11],[0.7969164797561713,0.026421846928536295,3.6481581356842484e-13,0.17666167331492752,0],[0.2030842083988753,0.4592870624592545,0.033786647393713225,0.28642869746728356,0.01741338428087338],[3.2885474652985434e-12,0.2571482015480124,0.4831041495863661,0.2597476488575913,4.741668439306562e-12]]","[0.12667614577183756,1.5160573619183266,0.8413164910598776,1.7661608267113438,1.5160625724021142]","[1,3,3,1,1,3,1,3,1,1,1,2,0,4,2,3,1,3,1,1,2,0,4,3,3,0,4,2,0,4,2,0,4,1,1,2,3,0,4,1,2,0,4,3,2,0,4,1,2,0,4,1,2,0,4,2,0,4,2,0,4,2,3,0,4,2,0,4,3,3,0,4,3,1,1,1,2,0,4,1,3,0,4,2,3,3,1,2,0,4,3,3,3,1,2,0,4,1,1,2,3,1,1,2,0,4,2,1,1,3,1,3,1,2,0,4,2,0,4,1,2,0,4,2,0,4,2,3,1,2,1,3,0,4,1,1,2,1,3,0,4,2,0,4,3,3,0,4,3,3,1,1,1,1,1,2,0,4,2,0,4,2,0,4,3,1,1,2,0,4,2,0,4,3,3,1,1,3,3,0,4,2,3,1,2,3,3,3,1,2,0,4,2,3,0,4,1,2,3,0,4,2,0,4,2,0,4,3,1,1,3,1,1,2,0,4,1,3,3,1,2,3,1,3,3,1,2,0,4,2,3,1,2,0,4,1,1,1,2,0,4,2,0,4,1,3,1,2,0,4,2,3,1,2,0,4,2,0,4,3,0,4,2,0,4,3,1,2,0,4,2,0,4,2,0,4,3,3,1,2,0,4,2,0,4,2,1,2,0,4,3,1,3,1,2,0,4,2,0,4,3,1,1,2,3,1,3,1,3,3,1,1,1,3,3,3,3,1,2,0,4,2,0,4,2,0,4,3,0,4,3,1,2,0,4,1,1,2,3,1,3,1,3,1,1,3,1,2,0,4]","50","350","10","null","","<div class=""feedback-message""><div class=""feedback-correct"">✓</div></div><div class=""stimulus-container""><div class=""position-wrapper""><div class=""key-label"">S</div><div class=""position-box "" data-position=""0""></div></div><div class=""position-wrapper""><div class=""key-label"">D</div><div class=""position-box "" data-position=""1""></div></div><div class=""position-wrapper""><div class=""key-label"">F</div><div class=""position-box "" data-position=""2""></div></div><div class=""position-wrapper""><div class=""key-label"">J</div><div class=""position-box active"" data-position=""3""></div></div><div class=""position-wrapper""><div class=""key-label"">K</div><div class=""position-box "" data-position=""4""></div></div></div><div class=""finger-diagram-container"">
			<img src=""assets/finger-diagrams/finger-diagram-5pos.png"" alt=""Finger position guide"" class=""finger-diagram"" />
		</div>","null","","","","","","","",""
